Student_ID,Gender,Attendance_Rate,Social_Media_Hours,Study_Hours_per_Day,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S4793,Female,67.51993503,6,12,98,63,63,36,95,81,Pass
S4794,Female,54.71948797,8,8,82,56,60,57,64,69,Pass
S4795,Male,70.12881038,8,8,53,39,34,83,55,53,Pass
S4796,Female,91.80360343,9,8,37,41,39,78,76,56,Pass
S4797,Female,76.94228289,8,7,34,53,93,73,72,70,Pass
S4798,Female,90.41489848,9,7,51,44,34,76,81,66,Pass
S4799,Female,78.30073491,9,8,81,82,54,89,60,58,Pass
S4800,Female,78.81634689,8,8,82,49,40,94,60,53,Pass
S4801,Female,92.92150295,10,7,81,97,64,53,76,70,Pass
S4802,Female,60.74408006,8,8,59,94,52,32,53,63,Pass
S4803,Male,56.92583824,10,8,63,76,49,95,98,69,Pass
S4804,Male,56.22717277,5,11,95,77,88,69,88,82,Pass
S4805,Male,79.79120314,9,8,60,74,97,73,61,69,Pass
S4806,Female,78.49849734,9,8,56,72,65,64,70,67,Pass
S4807,Female,56.81755956,8,8,36,61,39,83,95,64,Pass
S4808,Male,95.74809999,9,8,33,86,94,73,54,51,Pass
S4809,Female,63.709482,6,11,33,95,82,85,76,77,Pass
S4810,Male,98.81255853,9,7,57,35,96,78,50,59,Pass
S4811,Female,82.62018523,8,8,96,86,60,33,58,66,Pass
S4812,Female,88.33108371,10,7,40,49,97,30,69,65,Pass
S4813,Female,73.45126884,12,3,46,45,95,57,64,48,Fail
S4814,Female,87.486698,11,4,37,97,30,70,51,47,Fail
S4815,Male,65.25620521,9,7,92,89,45,92,95,74,Pass
S4816,Male,84.29036427,8,7,40,87,33,40,69,58,Pass
S4817,Female,56.00718281,5,12,87,52,41,86,97,83,Pass
S4818,Male,95.8939989,9,8,98,44,39,85,62,61,Pass
S4819,Male,96.50780995,8,8,54,98,53,36,55,52,Pass
S4820,Female,74.36120589,8,8,45,37,69,55,73,69,Pass
S4821,Male,74.01363419,9,8,64,64,62,32,58,63,Pass
S4822,Male,72.84642515,8,8,64,91,91,62,69,74,Pass
S4823,Male,86.73774686,9,7,89,33,78,73,51,51,Pass
S4824,Male,81.28758029,8,8,57,98,58,94,59,69,Pass
S4825,Female,74.08207186,8,8,45,73,48,33,67,51,Pass
S4826,Female,84.01911599,9,7,44,50,31,67,64,62,Pass
S4827,Male,53.42023258,8,8,37,74,95,40,52,62,Pass
S4828,Female,98.92088383,6,12,86,87,75,33,88,80,Pass
S4829,Female,63.3033539,11,3,47,60,58,87,52,47,Fail
S4830,Male,79.79108853,8,8,61,45,91,38,73,55,Pass
S4831,Female,72.17185414,10,4,33,43,67,59,56,45,Fail
S4832,Male,90.02686661,10,7,62,84,34,87,94,75,Pass
S4833,Female,50.15646317,8,8,48,98,90,78,73,59,Pass
S4834,Male,86.58340567,7,11,81,60,93,78,77,76,Pass
S4835,Male,68.57733941,9,8,66,53,39,81,68,61,Pass
S4836,Male,72.96075254,8,8,41,81,65,61,70,67,Pass
S4837,Male,68.52375625,9,8,39,56,31,80,83,69,Pass
S4838,Male,69.15156432,8,7,58,44,91,36,58,62,Pass
S4839,Female,72.80517804,9,8,80,84,85,77,54,68,Pass
S4840,Female,81.90061105,8,8,41,48,55,50,76,65,Pass
S4841,Male,67.55528859,8,8,51,30,71,51,98,67,Pass
S4842,Female,50.46035276,10,8,41,74,82,68,53,60,Pass
S4843,Female,93.63178286,8,7,55,55,53,35,59,63,Pass
S4844,Male,66.1201777,8,8,38,64,52,93,57,59,Pass
S4845,Male,77.41340677,8,8,81,78,77,57,70,59,Pass
S4846,Male,60.59697365,9,8,81,96,88,79,72,65,Pass
S4847,Male,93.642276,8,8,34,44,83,46,50,62,Pass
S4848,Female,72.93604781,9,7,55,47,62,54,64,60,Pass
S4849,Female,52.96809718,8,8,78,30,82,62,54,52,Pass
S4850,Male,61.76882379,10,8,43,35,73,80,74,59,Pass
S4851,Female,63.50147748,9,8,90,84,80,31,52,57,Pass
S4852,Male,67.11478274,9,7,79,54,50,85,63,60,Pass
S4853,Female,70.31956276,9,7,68,39,45,69,75,68,Pass
S4854,Female,50.69229615,10,7,33,81,89,54,66,60,Pass
S4855,Female,74.80711959,9,8,32,79,59,77,75,70,Pass
S4856,Male,96.76101463,10,8,44,59,47,79,63,55,Pass
S4857,Male,55.65378659,10,3,31,73,42,34,50,48,Fail
S4858,Male,92.97078207,9,7,43,46,51,67,83,68,Pass
S4859,Male,99.31833355,8,8,54,80,61,76,53,66,Pass
S4860,Male,88.51261366,8,8,41,80,76,66,62,55,Pass
S4861,Male,85.14972154,6,12,98,37,57,53,98,77,Pass
S4862,Female,81.4106719,10,7,92,84,50,61,66,74,Pass
S4863,Male,97.63209058,9,7,89,60,65,51,60,58,Pass
S4864,Male,96.12940298,9,7,74,46,46,69,78,72,Pass
S4865,Male,57.38281332,9,8,99,42,77,75,56,61,Pass
S4866,Female,67.81772604,8,8,62,75,67,49,64,56,Pass
S4867,Male,53.56215513,11,4,68,49,84,66,53,46,Fail
S4868,Male,81.33145932,5,11,79,73,83,93,77,82,Pass
S4869,Female,74.92502614,9,7,52,32,89,58,68,62,Pass
S4870,Male,52.98752909,8,8,81,82,36,70,83,68,Pass
S4871,Female,92.22737524,8,7,86,48,35,76,63,58,Pass
S4872,Female,98.21603217,10,7,33,85,87,84,55,55,Pass
S4873,Male,91.02375038,8,8,58,49,51,35,73,68,Pass
S4874,Female,61.56941013,8,7,80,99,64,33,51,60,Pass
S4875,Male,82.90199511,10,7,59,40,57,97,93,71,Pass
S4876,Male,71.25600758,9,7,79,51,69,76,57,57,Pass
S4877,Male,59.22580108,9,7,92,48,47,43,88,61,Pass
S4878,Male,89.22157495,8,7,95,58,78,51,65,60,Pass
S4879,Male,90.54872209,7,12,60,90,97,58,82,82,Pass
S4880,Male,52.24066071,9,8,97,55,45,78,73,62,Pass
S4881,Female,89.70195984,8,8,64,96,77,43,99,75,Pass
S4882,Female,77.40725531,9,7,59,60,84,32,80,72,Pass
S4883,Female,53.71562511,8,7,32,43,61,67,95,60,Pass
S4884,Male,53.27708753,8,7,50,95,89,54,71,65,Pass
S4885,Female,53.46114087,8,7,91,89,35,88,78,64,Pass
S4886,Male,70.95352651,9,8,66,65,75,57,79,67,Pass
S4887,Male,89.80332376,6,11,37,88,31,41,97,82,Pass
S4888,Female,84.53786453,8,7,51,31,54,51,61,64,Pass
S4889,Male,72.03531688,10,7,55,56,55,97,56,55,Pass
S4890,Female,77.41573866,9,8,58,55,98,85,90,72,Pass
S4891,Female,69.56598052,5,11,53,43,63,88,93,77,Pass
S4892,Female,90.36989386,8,8,38,58,73,97,82,73,Pass
S4893,Female,52.48616906,9,7,80,72,67,35,87,64,Pass
S4894,Female,82.09372279,10,7,37,40,83,42,99,69,Pass
S4895,Male,73.70417136,5,12,84,42,32,69,99,77,Pass
S4896,Female,54.35858859,8,8,93,65,37,81,67,60,Pass
S4897,Male,87.42571615,9,8,47,53,56,32,74,68,Pass
S4898,Female,62.5867897,6,12,75,87,90,65,95,89,Pass
S4899,Female,68.7787842,8,8,99,36,92,55,64,53,Pass
S4900,Female,64.07512094,5,12,99,51,92,92,94,80,Pass
S4901,Male,69.20383529,8,7,34,33,63,33,80,61,Pass
S4902,Female,89.15273512,8,8,55,92,48,39,79,74,Pass
S4903,Male,96.10213138,8,7,40,37,39,70,86,65,Pass
S4904,Male,76.48918003,9,8,92,59,43,65,65,63,Pass
S4905,Female,51.71863529,8,8,76,77,89,33,69,54,Pass
S4906,Male,83.37603918,5,12,96,33,81,85,96,80,Pass
S4907,Male,59.45622128,9,8,89,82,55,91,78,74,Pass
S4908,Female,72.52359085,8,8,43,31,81,31,95,65,Pass
S4909,Female,58.85517188,5,12,52,50,55,89,95,84,Pass
S4910,Male,93.64508982,10,8,47,79,65,62,84,66,Pass
S4911,Female,87.2264631,8,8,59,46,64,82,94,73,Pass
S4912,Male,66.69279179,9,7,66,96,80,71,62,53,Pass
S4913,Male,92.13184965,8,8,70,94,70,64,68,68,Pass
S4914,Female,82.82350613,8,7,79,91,77,38,57,69,Pass
S4915,Female,68.14877071,5,11,89,52,86,60,89,84,Pass
S4916,Male,60.82002655,8,8,50,87,60,70,89,69,Pass
S4917,Female,70.31222739,8,7,32,68,42,65,86,73,Pass
S4918,Female,97.05033176,10,7,31,99,47,58,60,63,Pass
S4919,Male,65.21465474,10,8,74,65,69,68,66,64,Pass
S4920,Male,86.84215214,8,7,86,89,46,95,57,65,Pass
S4921,Female,91.43458504,6,11,94,97,71,69,72,81,Pass
S4922,Female,83.38690244,9,8,53,48,75,50,98,72,Pass
S4923,Female,69.02167382,10,7,43,64,93,62,64,62,Pass
S4924,Male,72.05774554,9,7,49,89,53,75,84,61,Pass
S4925,Male,81.2907964,10,8,51,58,64,68,58,51,Pass
S4926,Female,86.88684283,8,7,53,92,83,45,51,60,Pass
S4927,Female,63.68874265,10,3,43,70,61,45,56,50,Pass
S4928,Female,84.3749942,10,7,34,67,70,51,86,70,Pass
S4929,Female,93.39121609,8,8,79,85,71,41,82,70,Pass
S4930,Female,77.40174746,5,12,84,96,55,94,94,85,Pass
S4931,Male,92.85117082,9,8,91,83,66,41,72,75,Pass
S4932,Male,54.22231015,8,8,38,45,87,40,77,59,Pass
S4933,Female,68.58546938,9,7,62,94,51,52,62,59,Pass
S4934,Female,89.49487929,5,12,81,71,35,47,97,85,Pass
S4935,Female,96.88549215,8,8,31,44,89,43,91,67,Pass
S4936,Female,84.49721034,9,8,58,72,34,82,56,64,Pass
S4937,Male,77.91267078,8,8,51,51,56,64,65,66,Pass
S4938,Female,75.70688273,10,7,69,66,83,55,75,62,Pass
S4939,Female,69.73503007,6,12,57,98,70,54,99,79,Pass
S4940,Male,78.77581094,10,4,41,45,64,47,54,44,Fail
S4941,Female,90.01962694,10,8,64,64,30,62,91,65,Pass
S4942,Male,91.68749897,9,7,41,34,82,38,65,53,Pass
S4943,Female,75.45435087,8,8,62,85,62,60,81,70,Pass
S4944,Female,85.3967933,9,8,70,31,73,97,83,66,Pass
S4945,Female,85.08375303,9,8,44,68,89,76,69,63,Pass
S4946,Male,62.256109,9,7,97,91,31,73,81,65,Pass
S4947,Female,90.59956526,6,12,81,52,81,37,80,79,Pass
S4948,Male,87.33679472,9,7,73,69,73,87,71,62,Pass
S4949,Female,96.63764524,8,7,42,47,88,87,60,59,Pass
S4950,Female,80.33743458,7,11,32,34,60,74,86,76,Pass
S4951,Female,83.08079839,9,7,58,87,34,84,70,56,Pass
S4952,Male,52.62210875,7,11,61,59,93,74,85,76,Pass
S4953,Male,89.88082158,8,7,76,65,48,86,86,66,Pass
S4954,Male,87.67352482,8,8,60,76,78,30,76,67,Pass
S4955,Male,57.40690082,8,7,43,51,61,53,95,64,Pass
S4956,Female,71.34409025,8,7,72,85,45,92,61,60,Pass
S4957,Male,60.41825813,5,12,51,35,40,77,94,79,Pass
S4958,Female,98.37015567,6,12,47,88,52,97,93,79,Pass
S4959,Male,73.25551867,9,7,32,46,39,87,92,64,Pass
S4960,Male,91.12524225,5,11,40,62,91,83,75,77,Pass
S4961,Male,59.34253019,6,11,98,85,34,67,89,76,Pass
S4962,Male,61.71090149,9,8,83,97,63,71,75,67,Pass
S4963,Male,54.75147081,8,7,42,64,38,57,96,67,Pass
S4964,Male,56.92260384,9,8,83,30,40,69,99,72,Pass
S4965,Female,91.27759484,9,8,70,54,42,86,88,73,Pass
S4966,Male,77.96319254,8,8,84,56,68,72,91,73,Pass
S4967,Female,79.58921047,9,8,65,65,70,87,66,70,Pass
S4968,Female,66.12797877,8,7,54,78,53,65,59,54,Pass
S4969,Male,82.17033085,6,11,39,40,98,63,82,77,Pass
S4970,Male,50.73666251,8,8,78,85,32,76,76,70,Pass
S4971,Female,71.22888763,6,11,61,50,83,69,83,78,Pass
S4972,Male,75.96199753,12,4,31,32,63,43,50,41,Fail
S4973,Female,95.54227645,9,8,79,62,59,44,62,66,Pass
S4974,Female,61.91068724,8,8,44,84,47,82,74,65,Pass
S4975,Male,50.2010062,10,8,91,59,39,62,86,66,Pass
S4976,Female,53.86797867,9,8,37,69,70,79,75,58,Pass
S4977,Female,71.42565159,8,8,98,51,66,86,53,69,Pass
S4978,Female,73.78763025,5,11,80,70,96,97,74,81,Pass
S4979,Female,53.42924897,10,4,40,82,47,83,55,45,Fail
S4980,Male,51.20646069,10,7,78,93,43,43,93,72,Pass
S4981,Female,79.08274625,10,8,36,41,30,35,86,53,Pass
S4982,Male,69.66935594,9,8,87,69,99,37,50,58,Pass
S4983,Male,99.13987561,8,8,39,62,64,70,50,51,Pass
S4984,Male,82.10145312,8,7,64,48,30,41,84,67,Pass
S4985,Male,98.28084438,8,7,95,82,86,51,87,70,Pass
S4986,Male,94.29529662,8,8,85,51,88,35,66,56,Pass
S4987,Male,81.50007926,9,8,34,40,52,46,91,67,Pass
S4988,Male,71.67814408,9,7,92,82,80,81,72,74,Pass
S4989,Male,68.56878996,5,12,38,85,95,65,85,79,Pass
S4990,Female,78.23122531,9,8,76,73,40,79,65,63,Pass
S4991,Male,74.31110699,9,7,49,53,75,99,62,70,Pass
S4992,Male,95.29630968,9,7,59,46,43,84,69,57,Pass
S4993,Male,97.37599147,9,7,77,44,80,84,90,68,Pass
S4994,Female,54.50593531,9,8,99,54,93,37,69,73,Pass
S4995,Female,59.427281,8,8,84,40,71,57,71,61,Pass
S4996,Male,76.44236787,5,12,73,73,92,79,73,80,Pass
S4997,Female,76.58199995,8,7,66,39,83,48,66,52,Pass
S4998,Male,70.09045136,9,8,81,94,73,54,61,59,Pass
S4999,Female,99.65731399,8,8,47,55,78,61,82,62,Pass
S5000,Female,90.68174249,8,8,35,60,35,79,65,60,Pass
S5001,Male,77.12880908,9,8,61,37,82,68,80,61,Pass
S5002,Female,66.10423101,8,7,97,52,46,76,88,69,Pass
S5003,Male,55.58270099,9,7,31,46,72,94,58,56,Pass
S5004,Female,60.20049955,5,11,91,69,95,65,90,77,Pass
S5005,Male,83.01282573,5,11,75,94,67,55,97,79,Pass
S5006,Male,93.97210769,10,7,81,99,91,33,65,69,Pass
S5007,Male,81.83603655,6,12,35,57,64,62,94,82,Pass
S5008,Male,81.70392096,5,12,97,76,36,93,91,80,Pass
S5009,Male,57.74563122,8,8,65,47,62,36,60,54,Pass
S5010,Male,50.21310567,7,11,96,44,40,45,97,78,Pass
S5011,Female,63.67517081,10,7,70,34,96,37,75,54,Pass
S5012,Female,73.12773188,8,7,59,67,66,46,82,61,Pass
S5013,Male,69.60932397,6,11,80,79,94,67,86,84,Pass
S5014,Female,62.84155374,8,7,56,92,35,67,55,64,Pass
S5015,Male,68.06202813,10,8,40,83,91,31,79,73,Pass
S5016,Male,74.89314322,11,3,31,38,69,50,53,50,Pass
S5017,Male,58.46011868,9,8,99,49,67,69,68,68,Pass
S5018,Female,53.31063527,8,7,68,32,58,45,64,58,Pass
S5019,Female,78.80982095,8,8,97,30,62,44,87,72,Pass
S5020,Male,96.81231938,8,8,45,85,79,71,88,74,Pass
S5021,Female,93.28737427,8,7,62,65,96,85,59,58,Pass
S5022,Male,54.78900515,10,7,49,63,48,93,53,57,Pass
S5023,Female,72.28358922,7,11,66,88,64,90,97,82,Pass
S5024,Female,94.45615423,8,7,92,77,74,39,50,59,Pass
S5025,Male,52.49760849,5,12,85,69,61,82,99,81,Pass
S5026,Female,54.87355404,8,7,32,97,35,47,75,70,Pass
S5027,Male,60.35478169,10,3,95,38,66,74,50,46,Fail
S5028,Female,75.10293254,7,12,64,94,42,92,95,83,Pass
S5029,Female,62.60066614,8,7,70,53,86,68,79,75,Pass
S5030,Female,54.08330481,10,8,77,30,40,84,61,58,Pass
S5031,Female,99.86165131,9,8,79,46,76,45,63,56,Pass
S5032,Female,62.88754707,6,11,57,76,72,59,97,81,Pass
S5033,Female,83.62828862,5,11,76,65,64,40,88,82,Pass
S5034,Female,73.5467119,9,7,36,98,99,54,50,59,Pass
S5035,Male,70.55093943,9,7,34,39,39,78,64,65,Pass
S5036,Female,75.64330548,8,8,44,94,32,93,57,51,Pass
S5037,Male,98.97352062,8,8,78,74,57,68,70,61,Pass
S5038,Female,61.01723321,9,8,91,66,90,42,67,70,Pass
S5039,Female,95.70487322,11,3,72,39,45,81,57,50,Pass
S5040,Male,98.5736768,6,12,71,70,47,89,98,87,Pass
S5041,Male,64.29971194,11,4,98,51,34,83,58,47,Fail
S5042,Male,64.65997461,9,7,44,46,97,79,89,71,Pass
S5043,Male,96.11956536,5,12,56,63,89,41,91,79,Pass
S5044,Female,55.95293781,9,7,64,42,52,73,75,58,Pass
S5045,Female,92.90189854,8,8,81,55,94,34,70,73,Pass
S5046,Female,72.57778572,8,8,82,33,50,80,75,58,Pass
S5047,Male,67.21611239,9,7,57,49,46,86,78,59,Pass
S5048,Male,62.42177681,8,7,42,56,78,46,80,57,Pass
S5049,Male,85.87413019,8,7,92,62,58,37,72,65,Pass
S5050,Female,94.42635467,8,8,84,57,61,73,82,71,Pass
S5051,Female,74.51025162,9,8,93,32,38,87,59,55,Pass
S5052,Female,73.70381495,9,7,65,39,97,59,85,69,Pass
S5053,Male,52.00641116,10,8,58,48,50,46,79,55,Pass
S5054,Male,81.17276642,8,8,98,86,37,98,73,71,Pass
S5055,Male,95.34422041,7,12,44,85,41,79,99,86,Pass
S5056,Male,93.24227727,7,11,89,34,87,99,76,79,Pass
S5057,Female,82.55771321,10,8,43,73,48,61,77,69,Pass
S5058,Female,83.48574252,9,7,89,36,80,59,81,63,Pass
S5059,Male,97.23283458,9,7,40,79,93,40,70,72,Pass
S5060,Female,88.39454503,9,7,72,95,96,88,63,66,Pass
S5061,Male,68.09078164,6,12,89,98,40,98,83,79,Pass
S5062,Male,94.83303069,10,7,53,81,36,52,66,52,Pass
S5063,Female,57.4804834,10,8,75,64,68,54,99,68,Pass
S5064,Male,89.51394168,8,7,40,76,83,71,58,54,Pass
S5065,Female,91.77346346,9,8,51,72,88,61,62,65,Pass
S5066,Female,92.23519481,8,7,86,63,92,68,52,60,Pass
S5067,Female,77.98457615,8,7,96,54,75,46,60,57,Pass
S5068,Male,53.72975887,9,7,85,88,73,66,58,62,Pass
S5069,Male,82.44172466,8,8,91,81,92,53,61,75,Pass
S5070,Female,98.49718897,9,8,37,90,72,98,62,63,Pass
S5071,Male,71.20369279,8,8,55,37,95,71,77,68,Pass
S5072,Female,93.51339001,8,7,47,54,43,91,72,65,Pass
S5073,Male,63.05349212,5,12,65,86,31,67,89,76,Pass
S5074,Male,91.13197603,8,7,45,99,91,77,71,62,Pass
S5075,Female,68.16035947,8,7,58,35,41,91,82,71,Pass
S5076,Male,59.94510879,8,8,80,96,38,87,53,61,Pass
S5077,Male,86.23409805,10,7,36,84,77,42,54,55,Pass
S5078,Female,96.35697255,9,7,36,65,59,60,71,67,Pass
S5079,Female,99.92722645,8,8,62,50,41,40,80,65,Pass
S5080,Female,93.39871472,9,8,63,84,57,91,63,59,Pass
S5081,Male,99.0251433,9,8,95,72,44,34,65,53,Pass
S5082,Male,62.49928749,9,7,46,63,43,75,80,67,Pass
S5083,Female,72.3391712,5,12,39,63,92,95,96,82,Pass
S5084,Female,62.40130748,9,8,47,59,36,60,80,72,Pass
S5085,Female,87.58795389,5,12,49,82,81,39,99,88,Pass
S5086,Female,72.34190351,9,7,83,34,80,95,66,67,Pass
S5087,Female,54.13481164,10,8,46,42,57,39,90,65,Pass
S5088,Male,64.53250756,8,7,70,83,74,81,80,73,Pass
S5089,Female,97.37187967,8,8,48,95,61,86,59,69,Pass
S5090,Female,76.20586093,8,8,64,77,81,69,59,61,Pass
S5091,Male,84.5632137,9,8,83,43,95,77,73,59,Pass
S5092,Male,88.50641144,9,7,90,41,88,88,60,69,Pass
S5093,Male,86.46322513,8,7,62,42,58,89,80,64,Pass
S5094,Female,57.24366339,8,7,33,53,32,69,83,72,Pass
S5095,Male,90.10946672,5,11,50,73,45,83,95,88,Pass
S5096,Female,53.9396007,9,8,34,73,94,83,98,72,Pass
S5097,Female,99.13262918,5,12,73,97,79,47,88,77,Pass
S5098,Female,80.59461832,10,8,77,42,66,36,58,54,Pass
S5099,Female,77.12798211,8,8,63,58,54,90,84,71,Pass
S5100,Female,91.32433923,8,7,30,67,89,60,80,74,Pass
S5101,Male,94.3772837,8,7,67,47,63,57,78,63,Pass
S5102,Male,74.35845351,7,11,47,89,92,91,87,79,Pass
S5103,Female,86.83734364,10,7,35,33,56,98,77,70,Pass
S5104,Male,79.99652306,9,7,97,44,65,94,50,64,Pass
S5105,Female,53.89636107,8,7,93,53,74,35,50,55,Pass
S5106,Female,76.4321454,8,8,92,51,87,65,59,66,Pass
S5107,Male,64.73220791,6,12,83,68,95,81,85,80,Pass
S5108,Male,84.51167098,9,8,53,72,37,45,73,64,Pass
S5109,Male,78.39922203,9,7,80,71,79,37,64,58,Pass
S5110,Male,90.88377124,8,7,83,92,93,64,70,74,Pass
S5111,Female,67.4022826,10,7,45,49,82,91,63,63,Pass
S5112,Female,55.89420114,11,4,43,33,49,34,52,40,Fail
S5113,Male,93.27106548,9,8,98,89,67,30,59,62,Pass
S5114,Male,80.20844951,11,3,53,44,78,44,67,50,Pass
S5115,Male,83.75346371,5,12,98,62,59,65,95,81,Pass
S5116,Female,85.53934954,8,7,40,33,82,84,67,60,Pass
S5117,Female,53.11962531,8,8,66,35,86,43,97,74,Pass
S5118,Female,76.12416816,9,8,59,56,82,48,76,72,Pass
S5119,Female,72.24620585,8,7,47,41,83,89,99,75,Pass
S5120,Male,73.07235957,8,7,87,36,50,49,67,51,Pass
S5121,Male,63.05958993,8,7,40,41,34,70,75,68,Pass
S5122,Male,53.79029547,9,7,67,43,32,59,68,57,Pass
S5123,Female,93.71503717,9,7,83,59,42,82,51,59,Pass
S5124,Female,91.02509974,6,12,48,36,78,65,94,80,Pass
S5125,Male,68.08668862,6,11,47,90,64,80,99,83,Pass
S5126,Female,98.12533138,5,11,84,90,56,95,96,79,Pass
S5127,Female,61.83362333,8,7,83,45,63,97,73,63,Pass
S5128,Male,85.99407185,10,7,65,85,86,51,91,69,Pass
S5129,Female,87.79492289,8,8,68,71,80,67,66,70,Pass
S5130,Male,93.07993607,10,7,83,48,45,79,52,58,Pass
S5131,Female,90.75192866,5,12,73,59,99,64,96,89,Pass
S5132,Female,74.50990857,8,7,39,96,87,42,88,66,Pass
S5133,Female,90.39998447,10,8,69,48,97,55,66,68,Pass
S5134,Male,75.25850331,6,11,42,73,78,65,90,76,Pass
S5135,Female,72.17185577,9,8,74,92,36,90,93,70,Pass
S5136,Male,58.59818336,5,12,79,41,78,99,97,81,Pass
S5137,Female,93.09311449,11,4,83,33,82,91,51,50,Pass
S5138,Female,75.07269113,9,8,46,65,38,53,90,73,Pass
S5139,Male,54.23640664,8,8,68,41,67,53,83,70,Pass
S5140,Male,69.27783258,8,8,92,88,59,92,68,72,Pass
S5141,Male,68.86031918,8,8,59,39,38,62,64,52,Pass
S5142,Female,57.20839923,10,7,99,98,65,68,86,71,Pass
S5143,Male,53.39227972,8,7,34,69,38,37,79,59,Pass
S5144,Male,92.0966672,8,7,78,34,50,41,82,62,Pass
S5145,Female,57.05448513,10,3,30,35,72,37,69,48,Fail
S5146,Female,91.22434146,7,12,73,49,78,72,89,81,Pass
S5147,Male,70.15104576,6,11,81,98,89,88,95,81,Pass
S5148,Male,70.7105316,9,7,40,51,30,70,70,58,Pass
S5149,Female,69.87512265,5,12,37,84,81,97,92,79,Pass
S5150,Male,67.34757828,10,3,59,30,48,31,66,49,Fail
S5151,Male,81.56259349,8,8,65,33,75,42,78,71,Pass
S5152,Male,73.08661803,9,8,54,89,51,51,96,70,Pass
S5153,Female,70.03850872,9,7,88,36,78,43,79,61,Pass
S5154,Female,56.6848401,9,7,68,85,87,87,71,72,Pass
S5155,Female,56.75043692,8,7,51,81,72,31,54,58,Pass
S5156,Male,82.57165841,10,7,36,60,76,81,56,57,Pass
S5157,Female,63.66732474,10,8,52,62,84,32,52,56,Pass
S5158,Female,99.50064853,9,7,76,98,76,67,52,71,Pass
S5159,Female,61.31837991,10,7,75,59,59,66,86,69,Pass
S5160,Male,84.00630988,5,11,79,64,85,64,82,82,Pass
S5161,Female,97.86944897,5,12,79,75,35,44,90,84,Pass
S5162,Male,99.91564984,10,8,64,57,66,98,72,73,Pass
S5163,Male,51.88556188,8,8,98,83,54,50,91,68,Pass
S5164,Female,66.99950958,8,7,40,35,70,36,91,73,Pass
S5165,Male,58.59610462,8,7,96,73,55,40,53,62,Pass
S5166,Female,87.26128916,8,7,63,41,30,68,56,52,Pass
S5167,Male,99.11345693,10,8,83,75,94,45,76,68,Pass
S5168,Male,87.93937942,5,12,67,83,57,91,94,88,Pass
S5169,Male,69.86142171,9,8,93,34,91,30,60,66,Pass
S5170,Female,61.03560383,10,8,65,65,61,40,77,57,Pass
S5171,Female,86.5230172,9,7,81,86,41,59,74,73,Pass
S5172,Male,65.03743701,10,8,53,82,68,55,70,64,Pass
S5173,Female,56.91164118,9,7,49,94,87,30,68,53,Pass
S5174,Male,84.17394381,5,11,79,62,89,59,95,77,Pass
S5175,Male,73.94541982,5,12,52,77,66,52,93,82,Pass
S5176,Male,79.07798068,8,8,65,89,73,40,90,72,Pass
S5177,Female,80.50114422,9,7,70,74,68,38,54,56,Pass
S5178,Male,87.63689898,9,8,50,47,40,99,74,66,Pass
S5179,Female,64.01323229,8,7,43,37,54,30,94,74,Pass
S5180,Female,52.68283672,8,8,85,68,57,97,62,56,Pass
S5181,Male,67.32676269,9,8,49,57,95,94,75,67,Pass
S5182,Female,81.84665408,10,3,59,47,32,46,53,44,Fail
S5183,Male,65.78124494,9,8,47,52,34,81,80,58,Pass
S5184,Male,70.41820055,8,7,60,74,45,84,78,69,Pass
S5185,Female,94.04080921,8,8,80,43,95,60,91,70,Pass
S5186,Female,77.5384922,10,8,49,47,79,43,54,57,Pass
S5187,Male,54.37847769,9,7,80,39,73,92,74,68,Pass
S5188,Male,95.58823319,5,11,43,96,30,77,85,79,Pass
S5189,Male,61.96688292,10,4,75,66,87,40,52,46,Fail
S5190,Male,51.76525015,10,7,70,53,31,80,69,57,Pass
S5191,Male,82.97157019,9,7,49,41,30,87,87,72,Pass
S5192,Male,88.07266489,6,11,88,38,88,51,92,76,Pass
S5193,Male,96.94623272,5,11,57,51,68,99,96,91,Pass
S5194,Female,97.694628,10,7,97,52,79,99,61,68,Pass
S5195,Female,59.34428088,8,8,53,47,90,95,66,67,Pass
S5196,Male,86.73231767,8,8,48,40,44,81,65,52,Pass
S5197,Female,73.09827842,8,8,88,38,50,70,60,53,Pass
S5198,Male,74.79728509,8,7,78,48,36,48,83,72,Pass
S5199,Male,80.66551222,9,8,45,37,45,68,64,56,Pass
S5200,Male,64.91370925,8,8,75,86,77,89,81,67,Pass
S5201,Male,52.51765887,5,11,80,42,97,49,99,86,Pass
S5202,Male,72.30481753,12,4,32,57,94,44,52,49,Fail
S5203,Female,71.17374657,12,3,91,33,61,59,62,48,Fail
S5204,Male,74.49367245,8,8,43,65,72,57,58,59,Pass
S5205,Female,98.59779319,9,8,55,93,92,58,53,67,Pass
S5206,Female,64.72275277,8,7,56,76,65,30,80,68,Pass
S5207,Female,97.90430485,8,7,34,77,55,39,82,65,Pass
S5208,Female,75.2787937,10,7,63,52,46,69,75,68,Pass
S5209,Female,85.22953582,11,4,85,62,55,77,51,49,Fail
S5210,Male,56.01416084,8,8,69,89,76,63,87,75,Pass
S5211,Male,57.60435993,8,7,84,86,38,88,88,70,Pass
S5212,Male,67.27589312,11,4,57,98,44,33,54,44,Fail
S5213,Female,99.88185055,8,8,65,75,66,52,55,55,Pass
